Symbol,Price~,"Exp Date",DTE,Type,Strike,Moneyness,Bid,Latest,Ask,Volume,"Open Int",Vol/OI,"Imp Vol",IV,Delta,Time
MBLY,9.69,2026-06-12,4,Call,10.00,-3.20%,0.15,0.21,0.25,2291,592,3.87,70.67%,80.49%,0.371854,2026-06-08
NOW,114.19,2026-06-12,4,Call,115.00,-0.71%,3.2,3.27,3.4,2463,637,3.87,63.28%,76.71%,0.48288,2026-06-08
AAPL,301.54,2026-06-10,2,Put,285.00,-5.49%,0.19,0.18,0.22,3074,794,3.87,24.39%,46.21%,-0.047344,2026-06-08
MRVL,288.85,2026-12-18,193,Call,480.00,-66.18%,41.45,43.23,43.85,509,132,3.86,106.04%,104.88%,0.397629,2026-06-08
META,585.39,2026-06-10,2,Put,575.00,-1.77%,2.81,2.95,3.05,726,188,3.86,34.56%,40.57%,-0.268722,2026-06-08
MSFT,411.74,2026-06-10,2,Call,427.50,-3.83%,0.45,0.47,0.51,1658,430,3.86,30.70%,37.53%,0.091267,2026-06-08
TSLA,408.95,2026-07-10,32,Put,400.00,-2.19%,17.3,17.42,17.8,1998,518,3.86,47.51%,46.64%,-0.401965,2026-06-08
TSLA,408.95,2026-06-10,2,Put,392.50,-4.02%,1.25,1.29,1.3,3840,995,3.86,47.51%,54.28%,-0.14767,2026-06-08
MU,949.28,2026-06-12,4,Call,"1,230.00",-29.57%,0.72,0.7,0.99,766,199,3.85,101.26%,117.55%,0.020659,2026-06-08
GLXY,30.51,2026-06-18,10,Call,42.50,-39.30%,0.01,0.21,0.19,1272,330,3.85,103.30%,112.15%,0.045774,2026-06-08
RNG,40.87,2026-06-18,10,Call,35.00,+14.36%,5.8,6.55,7.3,1220,318,3.84,65.03%,104.47%,0.838215,2026-06-08
INTC,110.27,2026-06-12,4,Put,109.00,-1.15%,3.9,3.94,4,2945,766,3.84,83.82%,99.93%,-0.434135,2026-06-08
AMZN,245.22,2026-06-12,4,Call,267.50,-9.09%,0.09,0.11,0.1,4831,1261,3.83,32.29%,41.40%,0.024103,2026-06-08
NVO,41.02,2026-06-12,4,Call,42.00,-2.39%,0.4,0.43,0.45,509,133,3.83,40.67%,47.94%,0.324632,2026-06-08
ABVX,101.53,2026-06-12,4,Call,120.00,-18.19%,0,0.66,0.95,500,131,3.82,117.14%,113.39%,0.089253,2026-06-08
WVE,5.7,2027-01-15,221,Call,5.00,+12.28%,1.8,1.95,2.7,1028,269,3.82,93.82%,114.30%,0.731654,2026-06-08
RIVN,16.84,2026-06-12,4,Call,17.50,-3.92%,0.29,0.29,0.3,10216,2676,3.82,67.49%,78.45%,0.336419,2026-06-08
PLTR,136.47,2026-06-12,4,Call,140.00,-2.59%,1.74,1.75,1.77,12955,3394,3.82,49.41%,55.39%,0.342867,2026-06-08
CRWV,102.37,2026-06-12,4,Call,119.00,-16.24%,0.45,0.47,0.49,762,200,3.81,88.93%,104.50%,0.093804,2026-06-08
META,585.39,2026-06-10,2,Call,622.50,-6.34%,0.33,0.37,0.38,710,187,3.8,34.56%,47.64%,0.042699,2026-06-08
QBTS,25.83,2026-06-12,4,Call,27.50,-6.47%,0.66,0.69,0.76,1069,281,3.8,107.99%,124.46%,0.339904,2026-06-08
TTD,19.43,2026-06-12,4,Call,21.00,-8.08%,0.14,0.15,0.16,2302,605,3.8,68.71%,77.66%,0.181318,2026-06-08
IONQ,62.8,2026-06-12,4,Call,60.00,+4.46%,4.55,4.65,4.95,3442,906,3.8,104.31%,122.51%,0.663826,2026-06-08
C,133.28,2026-06-12,4,Call,142.00,-6.54%,0.16,0.2,0.23,549,145,3.79,35.79%,41.54%,0.076174,2026-06-08
MU,949.28,2026-06-18,10,Put,945.00,-0.45%,60.75,63,62.6,735,194,3.79,101.26%,102.81%,-0.453722,2026-06-08
GOOGL,363.31,2026-06-10,2,Put,352.50,-2.98%,0.65,0.69,0.73,740,195,3.79,32.10%,37.51%,-0.133959,2026-06-08
HIMS,27.17,2026-07-10,32,Call,30.00,-10.42%,1.52,1.38,2.01,503,133,3.78,85.89%,87.26%,0.40448,2026-06-08
SNDK,1642,2027-01-15,221,Call,"1,650.00",-0.49%,542.4,577.05,558,521,138,3.78,103.89%,109.18%,0.672224,2026-06-08
NVDA,208.64,2026-06-15,7,Put,197.50,-5.34%,0.97,1.03,1.01,805,213,3.78,39.98%,40.84%,-0.156322,2026-06-08
AAOI,196.64,2026-06-12,4,Call,225.00,-14.42%,5.4,5.44,5.8,967,256,3.78,147.86%,181.10%,0.269654,2026-06-08
BE,253.57,2026-06-12,4,Put,195.00,-23.10%,0.88,1.14,1.12,1148,304,3.78,109.55%,162.68%,-0.051601,2026-06-08
MSFT,411.74,2026-06-10,2,Put,400.00,-2.85%,0.74,0.74,0.82,2586,685,3.78,30.70%,36.37%,-0.137133,2026-06-08
META,585.39,2026-06-10,2,Put,587.50,+0.36%,7.65,7.85,8,748,199,3.76,34.56%,39.09%,-0.541832,2026-06-08
AMZN,245.22,2026-06-10,2,Call,245.00,+0.09%,2.51,2.73,2.82,3586,955,3.75,32.29%,34.94%,0.522064,2026-06-08
CAR,179.1,2026-08-21,74,Call,210.00,-17.25%,12,14.8,15.9,524,140,3.74,67.57%,75.28%,0.390538,2026-06-08
ARM,346.39,2026-06-12,4,Call,370.00,-6.82%,7.7,8.3,9.5,1009,270,3.74,94.90%,120.10%,0.323296,2026-06-08
TSLA,408.95,2026-06-15,7,Call,422.50,-3.31%,6.2,6.2,6.35,1036,277,3.74,47.51%,51.11%,0.338929,2026-06-08
INTC,110.27,2026-06-12,4,Call,136.00,-23.33%,0.18,0.21,0.3,1134,303,3.74,83.82%,114.58%,0.045939,2026-06-08
MSFT,411.74,2026-06-12,4,Call,410.00,+0.42%,7.05,7.3,7.3,1842,493,3.74,30.70%,36.14%,0.55516,2026-06-08
AMZN,245.22,2027-06-17,374,Call,400.00,-63.12%,7.1,7.3,7.65,1090,292,3.73,32.29%,38.65%,0.170048,2026-06-08
POET,12.28,2026-06-12,4,Call,12.00,+2.28%,0.8,1.14,1.1,1515,406,3.73,129.52%,157.93%,0.588856,2026-06-08
WFC,80.96,2026-06-12,4,Call,86.00,-6.23%,0.08,0.1,0.09,752,202,3.72,33.66%,37.15%,0.063062,2026-06-08
LRCX,324.45,2027-01-15,221,Call,440.00,-35.61%,36.25,37.3,37.5,601,162,3.71,68.85%,68.66%,0.395171,2026-06-08
CGEM,13.28,2026-06-18,10,Put,10.00,-24.70%,0.35,0.6,0.75,521,141,3.7,162.91%,226.15%,-0.17171,2026-06-08
SRAD,15.26,2026-12-18,193,Call,30.00,-96.59%,0.5,0.65,0.8,1046,283,3.7,66.73%,75.74%,0.179905,2026-06-08
MSTR,127.2,2026-06-12,4,Call,130.00,-2.20%,3.6,3.7,3.8,12748,3459,3.69,78.12%,92.29%,0.431331,2026-06-08
MU,949.28,2026-06-18,10,Call,925.00,+2.56%,76.3,76.05,78.35,668,181,3.69,101.26%,103.52%,0.595836,2026-06-08
WWR,0.5302,2026-08-21,74,Call,0.5000,+5.70%,0.1,0.14,0.15,560,152,3.68,168.09%,117.65%,0.651668,2026-06-08
WDC,526.93,2026-06-18,10,Put,520.00,-1.32%,26.15,30.45,31.05,847,230,3.68,85.49%,93.16%,-0.433254,2026-06-08
AAPL,301.54,2026-06-17,9,Put,305.00,+1.15%,6.2,7,7.45,873,237,3.68,24.39%,26.51%,-0.594812,2026-06-08
POET,12.28,2026-06-12,4,Call,13.00,-5.86%,0.49,0.5,0.58,3966,1077,3.68,129.52%,160.29%,0.400001,2026-06-08
CRM,182.55,2026-06-12,4,Call,185.00,-1.34%,2.63,2.85,3.1,1028,280,3.67,44.62%,51.46%,0.414777,2026-06-08
MSFT,411.74,2026-06-12,4,Call,415.00,-0.79%,4.7,4.79,4.9,3957,1082,3.66,30.70%,36.17%,0.427982,2026-06-08
WULF,25.86,2026-06-18,10,Call,33.00,-27.61%,0.08,0.15,0.31,13289,3627,3.66,92.00%,107.39%,0.0968,2026-06-08
FIG,21.1,2026-06-12,4,Call,21.50,-1.90%,0.7,0.73,0.76,555,152,3.65,85.10%,102.65%,0.453281,2026-06-08
MU,949.28,2026-06-26,18,Put,480.00,-49.44%,1.72,2.03,2.35,694,190,3.65,101.26%,155.11%,-0.01552,2026-06-08
MSFT,411.74,2026-06-10,2,Call,430.00,-4.43%,0.31,0.32,0.33,2784,762,3.65,30.70%,38.04%,0.064043,2026-06-08
OKLO,58.94,2026-06-12,4,Call,65.00,-10.28%,0.72,0.77,0.8,2163,595,3.64,97.47%,108.44%,0.211298,2026-06-08
META,585.39,2026-06-12,4,Put,577.50,-1.35%,6.15,6.38,6.45,748,206,3.63,34.56%,40.43%,-0.363502,2026-06-08
PLTR,136.47,2026-07-10,32,Put,125.00,-8.40%,3.05,3.19,3.3,1174,323,3.63,49.41%,49.93%,-0.246086,2026-06-08
TCOM,47.21,2027-01-15,221,Call,50.00,-5.91%,5.6,5.84,5.9,3577,985,3.63,44.93%,46.49%,0.511497,2026-06-08
META,585.39,2026-06-12,4,Call,640.00,-9.33%,0.55,0.58,0.58,6131,1692,3.62,34.56%,49.58%,0.04594,2026-06-08
NOW,114.19,2026-06-12,4,Call,122.00,-6.84%,1.1,1.2,1.2,962,266,3.62,63.28%,78.09%,0.222535,2026-06-08
RKLB,113.65,2026-06-12,4,Put,140.00,+23.19%,26.45,28.3,28.2,1168,323,3.62,103.79%,157.30%,-0.881867,2026-06-08
MMM,153.85,2026-06-12,4,Put,155.00,+0.75%,2.73,2.4,3.05,1790,494,3.62,31.61%,35.41%,-0.570829,2026-06-08
VST,146.9,2026-12-18,193,Put,110.00,-25.12%,6.2,6.44,6.5,654,181,3.61,52.61%,54.81%,-0.167831,2026-06-08
SNDK,1642,2026-06-12,4,Call,"1,850.00",-12.67%,16.5,17,18.5,795,220,3.61,103.89%,114.14%,0.174843,2026-06-08
FN,623.71,2026-06-18,10,Put,500.00,-19.83%,2.55,3.7,3.7,1043,289,3.61,90.70%,94.96%,-0.067994,2026-06-08
SERV,7.61,2026-06-12,4,Call,8.50,-11.70%,0.11,0.12,0.15,1530,424,3.61,111.34%,130.37%,0.22984,2026-06-08
AMZN,245.22,2026-06-10,2,Put,242.50,-1.11%,1.38,1.44,1.47,3417,946,3.61,32.29%,35.75%,-0.329509,2026-06-08
AEO,17.29,2026-06-12,4,Call,18.00,-4.11%,0.12,0.18,0.25,526,146,3.6,53.58%,61.64%,0.27745,2026-06-08
MU,949.28,2026-06-12,4,Put,922.50,-2.82%,31.45,32.75,32.95,575,160,3.59,101.26%,113.81%,-0.381102,2026-06-08
CBRS,237.83,2026-06-12,4,Call,360.00,-51.37%,0.3,0.55,1.2,750,209,3.59,117.20%,210.55%,0.038479,2026-06-08
INTC,110.27,2026-07-24,46,Call,120.00,-8.82%,9.45,10.3,10.85,778,217,3.59,83.82%,88.31%,0.459954,2026-06-08
NVDA,208.64,2026-06-15,7,Put,207.50,-0.55%,3.65,3.73,3.75,1371,382,3.59,39.98%,37.46%,-0.443382,2026-06-08
GOOG,361.17,2026-06-12,4,Put,357.50,-1.02%,3.55,3.7,3.85,1384,386,3.59,31.36%,35.88%,-0.382435,2026-06-08
MU,949.28,2026-06-12,4,Put,925.00,-2.56%,32.5,33.98,33.9,2638,734,3.59,101.26%,113.60%,-0.38968,2026-06-08
TSLA,408.95,2026-07-02,24,Call,405.00,+0.97%,22.5,23.2,23.05,691,193,3.58,47.51%,48.67%,0.563289,2026-06-08
ENPH,56.88,2027-01-15,221,Call,145.00,-154.92%,2.81,3.37,3.65,1340,374,3.58,95.22%,94.35%,0.190419,2026-06-08
ENVX,7.32,2026-10-16,130,Call,15.00,-104.92%,0.25,0.4,0.44,2719,759,3.58,97.32%,99.38%,0.186423,2026-06-08
AMZN,245.22,2026-06-10,2,Put,245.00,-0.09%,2.3,2.35,2.43,6977,1950,3.58,32.29%,34.47%,-0.478365,2026-06-08
MU,949.28,2026-06-12,4,Call,902.50,+4.93%,70.3,65.14,73.4,567,159,3.57,101.26%,114.83%,0.685733,2026-06-08
RKLB,113.65,2026-06-18,10,Call,118.00,-3.83%,6.6,6.9,7.1,632,177,3.57,103.79%,115.37%,0.461747,2026-06-08
GLXY,30.51,2026-06-18,10,Call,32.00,-4.88%,1.28,1.7,1.82,537,151,3.56,103.30%,106.95%,0.430429,2026-06-08
MRVL,288.85,2026-06-12,4,Call,430.00,-48.87%,0.11,0.17,0.18,544,153,3.56,106.04%,156.49%,0.009541,2026-06-08
PL,32.74,2026-07-02,24,Put,30.00,-8.37%,2.05,2.4,2.65,1028,289,3.56,110.23%,112.09%,-0.32464,2026-06-08
CRWV,102.37,2026-06-12,4,Call,112.00,-9.41%,1.25,1.36,1.35,1307,367,3.56,88.93%,102.55%,0.217634,2026-06-08
EOSE,6.69,2026-06-12,4,Call,7.00,-4.63%,0.23,0.25,0.27,2806,789,3.56,120.41%,134.57%,0.401942,2026-06-08
IONQ,62.8,2026-06-12,4,Put,63.00,+0.32%,3.2,3.3,3.35,585,165,3.55,104.31%,121.36%,-0.483639,2026-06-08
CHWY,20.15,2026-09-18,102,Call,40.00,-98.51%,0.06,0.16,0.27,1072,302,3.55,72.10%,72.29%,0.057479,2026-06-08
CRWV,102.37,2026-06-12,4,Call,108.00,-5.50%,2.19,2.19,2.33,1457,410,3.55,88.93%,102.86%,0.330061,2026-06-08
AMAT,492.17,2026-06-12,4,Call,490.00,+0.44%,16,17.05,18.1,630,178,3.54,65.05%,77.33%,0.539565,2026-06-08
CBRS,237.83,2026-06-12,4,Call,300.00,-26.14%,1.9,2.1,2.3,782,221,3.54,117.20%,169.03%,0.110893,2026-06-08
ALAB,346.33,2026-06-12,4,Call,360.00,-3.95%,11.2,12.1,13.5,688,195,3.53,109.22%,124.37%,0.409347,2026-06-08
NVDA,208.64,2026-06-12,4,Call,202.50,+2.94%,7.75,7.75,7.9,2437,690,3.53,39.98%,46.17%,0.742295,2026-06-08
TSLA,408.95,2026-06-12,4,Put,402.50,-1.58%,6.4,6.55,6.5,3121,883,3.53,47.51%,55.38%,-0.378634,2026-06-08
CLF,12.68,2026-06-12,4,Put,12.50,-1.42%,0.36,0.37,0.49,4130,1171,3.53,77.30%,97.24%,-0.423428,2026-06-08
CLSK,16.52,2026-06-12,4,Call,17.00,-2.91%,0.56,0.58,0.64,5542,1570,3.53,100.14%,116.52%,0.432273,2026-06-08
AMZN,245.22,2026-06-12,4,Call,250.00,-1.95%,1.78,1.89,1.92,7324,2073,3.53,32.29%,36.11%,0.315125,2026-06-08
TU,12.17,2026-08-21,74,Call,12.50,-2.71%,0.2,0.39,0.45,500,142,3.52,30.65%,23.72%,0.383685,2026-06-08
CDE,16.73,2026-06-12,4,Call,18.00,-7.59%,0.1,0.17,0.25,613,174,3.52,71.57%,84.12%,0.216801,2026-06-08
M,22.26,2026-06-26,18,Call,23.00,-3.32%,0.47,0.6,0.9,1206,343,3.52,44.70%,50.52%,0.406764,2026-06-08
CRWV,102.37,2026-06-18,10,Put,98.00,-4.27%,4.35,4.5,4.75,1135,323,3.51,88.93%,99.00%,-0.36193,2026-06-08
MSTR,127.2,2026-06-12,4,Put,126.00,-0.94%,4.05,4.15,4.35,1150,328,3.51,78.12%,90.78%,-0.440089,2026-06-08
SOC,13.12,2026-06-12,4,Call,13.50,-2.90%,0.63,0.71,0.8,895,256,3.5,143.15%,160.31%,0.466574,2026-06-08
IBKR,87.35,2026-07-17,39,Put,85.00,-2.69%,3.4,3.8,4.1,1009,288,3.5,44.72%,44.16%,-0.389179,2026-06-08
PLTR,136.47,2026-06-12,4,Call,141.00,-3.32%,1.45,1.46,1.48,2814,806,3.49,49.41%,55.59%,0.299696,2026-06-08
WOLF,55.42,2026-06-12,4,Call,70.00,-26.31%,0.65,0.75,0.9,1258,361,3.48,134.41%,193.18%,0.146426,2026-06-08
ARM,346.39,2026-06-12,4,Call,350.00,-1.04%,14.4,14.1,16.45,749,216,3.47,94.90%,117.73%,0.492304,2026-06-08
QBTS,25.83,2026-06-12,4,Call,25.00,+3.21%,1.68,1.75,1.79,1745,503,3.47,107.99%,119.88%,0.627871,2026-06-08
GOOG,361.17,2026-06-12,4,Call,365.00,-1.06%,3.8,4,4.05,3224,929,3.47,31.36%,36.80%,0.403245,2026-06-08
NVTS,24.48,2026-06-12,4,Call,26.00,-6.21%,0.97,1.02,1.1,1215,351,3.46,133.30%,159.96%,0.392153,2026-06-08
TSLA,408.95,2026-06-12,4,Call,437.50,-6.98%,1.82,1.85,1.88,3631,1051,3.45,47.51%,59.09%,0.145999,2026-06-08
AMZN,245.22,2026-06-12,4,Call,242.50,+1.11%,5.35,5.46,5.55,541,157,3.45,32.29%,38.11%,0.621543,2026-06-08
RDW,18.57,2026-06-12,4,Call,19.50,-5.01%,0.85,0.95,1.05,1114,323,3.45,139.32%,171.60%,0.428559,2026-06-08
UNH,406.57,2026-06-12,4,Call,425.00,-4.53%,1.03,1.08,1.2,1565,454,3.45,34.70%,38.04%,0.137958,2026-06-08
MRVL,288.85,2026-06-12,4,Put,167.50,-42.01%,0.02,0.11,0.11,2649,767,3.45,106.04%,199.55%,-0.003322,2026-06-08
ALAB,346.33,2026-07-17,39,Call,410.00,-18.38%,26.35,27,28.25,512,149,3.44,109.22%,107.70%,0.385082,2026-06-08
GOOG,361.17,2026-06-12,4,Put,345.00,-4.48%,0.89,0.96,0.96,3350,974,3.44,31.36%,38.93%,-0.124484,2026-06-08
DOW,34.2,2026-06-12,4,Call,34.00,+0.58%,0.78,0.78,0.9,610,178,3.43,45.23%,51.74%,0.55341,2026-06-08
MARA,13.78,2026-06-26,18,Put,11.50,-16.55%,0.22,0.25,0.28,838,244,3.43,86.86%,90.59%,-0.15679,2026-06-08
EW,85.85,2026-06-18,10,Put,85.00,-0.99%,0.25,1.45,1.95,1189,348,3.42,31.09%,26.92%,-0.395934,2026-06-08
MRVL,288.85,2026-06-12,4,Call,305.00,-5.59%,9,9.3,9.5,4998,1464,3.41,106.04%,129.23%,0.370047,2026-06-08
META,585.39,2026-06-12,4,Call,630.00,-7.62%,0.85,0.89,0.89,8032,2360,3.4,34.56%,46.58%,0.070166,2026-06-08
MRVL,288.85,2026-06-12,4,Put,287.50,-0.47%,14,14.55,15.1,520,153,3.4,106.04%,126.95%,-0.458546,2026-06-08
TSLA,408.95,2026-06-15,7,Call,427.50,-4.54%,4.85,4.9,5,589,174,3.39,47.51%,51.49%,0.282038,2026-06-08
MU,949.28,2026-06-12,4,Call,995.00,-4.82%,25.85,25.55,26.95,746,220,3.39,101.26%,112.23%,0.367541,2026-06-08
GOOG,361.17,2026-06-12,4,Call,357.50,+1.02%,7.5,7.76,8,933,275,3.39,31.36%,37.63%,0.613478,2026-06-08
IONQ,62.8,2026-06-12,4,Call,65.00,-3.50%,2.14,2.35,2.35,2382,704,3.38,104.31%,120.62%,0.418225,2026-06-08
NVDA,208.64,2026-06-12,4,Call,207.50,+0.55%,4.4,4.47,4.5,8775,2599,3.38,39.98%,43.83%,0.560005,2026-06-08
BE,253.57,2026-06-18,10,Put,255.00,+0.56%,19.95,20.96,21.45,761,226,3.37,109.55%,119.90%,-0.470167,2026-06-08
BE,253.57,2026-06-26,18,Call,290.00,-14.37%,11.1,11.82,12.7,870,258,3.37,109.55%,108.53%,0.333919,2026-06-08
ARM,346.39,2026-06-12,4,Call,360.00,-3.93%,10.2,11.4,11.85,2551,758,3.37,94.90%,114.77%,0.398416,2026-06-08
PLTR,136.47,2026-07-10,32,Put,120.00,-12.07%,1.95,2.03,2.19,1277,380,3.36,49.41%,51.31%,-0.173183,2026-06-08
MRVL,288.85,2026-06-12,4,Call,345.00,-19.44%,2.24,2.29,2.46,1527,454,3.36,106.04%,136.93%,0.122017,2026-06-08
WMT,119.83,2026-06-12,4,Call,126.00,-5.15%,0.12,0.13,0.13,1715,511,3.36,26.25%,32.09%,0.070933,2026-06-08
IREN,59.19,2026-06-12,4,Call,66.00,-11.51%,0.8,0.86,0.87,2635,784,3.36,108.93%,119.66%,0.210784,2026-06-08
AAPL,301.54,2026-07-10,32,Call,305.00,-1.15%,7.25,7.55,7.7,532,159,3.35,24.39%,24.32%,0.467379,2026-06-08
PG,145.1,2026-06-26,18,Call,155.00,-6.82%,0.3,0.3,1.03,562,168,3.35,23.96%,27.59%,0.148627,2026-06-08
META,585.39,2026-06-12,4,Call,592.50,-1.21%,6.8,6.88,7,939,281,3.34,34.56%,40.55%,0.399446,2026-06-08
TSLA,408.95,2026-06-10,2,Put,420.00,+2.70%,13,13.18,13.45,3391,1016,3.34,47.51%,51.17%,-0.752447,2026-06-08
UBER,70.06,2026-06-12,4,Call,71.00,-1.34%,0.81,0.83,0.84,3586,1078,3.33,36.20%,41.68%,0.39183,2026-06-08
CRML,10.11,2027-01-15,221,Put,12.50,+23.64%,4.9,5.18,5.3,3770,1134,3.32,114.42%,117.23%,-0.407582,2026-06-08
MSFT,411.74,2026-06-10,2,Put,390.00,-5.28%,0.18,0.19,0.2,605,182,3.32,30.70%,41.53%,-0.037161,2026-06-08
META,585.39,2026-06-10,2,Call,620.00,-5.91%,0.39,0.4,0.43,960,289,3.32,34.56%,46.40%,0.049478,2026-06-08
NVDA,208.64,2026-06-17,9,Call,210.00,-0.65%,4.65,4.8,4.8,1265,382,3.31,39.98%,40.38%,0.477369,2026-06-08
TSLA,408.95,2026-06-10,2,Put,385.00,-5.86%,0.63,0.66,0.67,4261,1289,3.31,47.51%,58.88%,-0.079178,2026-06-08
ABAT,3.8,2026-06-18,10,Call,5.00,-31.58%,0.1,0.12,0.15,4466,1349,3.31,127.50%,179.83%,0.220677,2026-06-08
CRWV,102.37,2026-06-12,4,Call,107.00,-4.52%,2.55,2.55,2.65,1042,316,3.3,88.93%,103.68%,0.363288,2026-06-08
IONQ,62.8,2026-06-12,4,Call,70.00,-11.46%,0.92,0.95,1.01,2996,908,3.3,104.31%,123.53%,0.220143,2026-06-08
BE,253.57,2026-06-12,4,Call,275.00,-8.45%,5.95,5.98,6.35,688,209,3.29,109.55%,130.33%,0.300279,2026-06-08
COIN,162.11,2026-06-18,10,Call,205.00,-26.46%,0.46,0.48,0.5,1042,318,3.28,71.11%,83.85%,0.053177,2026-06-08
MRVL,288.85,2026-06-12,4,Call,375.00,-29.83%,0.85,0.92,0.95,2397,731,3.28,106.04%,145.79%,0.051407,2026-06-08
LASE,3.28,2026-06-12,4,Put,3.00,-8.54%,0.3,0.35,0.35,549,168,3.27,258.81%,346.64%,-0.33422,2026-06-08
META,585.39,2026-06-10,2,Call,605.00,-3.35%,1.22,1.28,1.34,813,249,3.27,34.56%,40.90%,0.142908,2026-06-08
GOOG,361.17,2026-06-12,4,Put,340.00,-5.86%,0.5,0.54,0.6,3614,1105,3.27,31.36%,41.31%,-0.076895,2026-06-08
CRWV,102.37,2026-06-12,4,Call,105.00,-2.57%,3.25,3.35,3.4,3710,1138,3.26,88.93%,104.03%,0.430594,2026-06-08
SOUN,7.49,2026-06-12,4,Call,7.50,-0.13%,0.26,0.27,0.29,4181,1283,3.26,78.80%,89.03%,0.514577,2026-06-08
AAPL,301.54,2026-06-12,4,Call,312.50,-3.63%,0.82,0.84,0.86,15198,4669,3.26,24.39%,32.93%,0.156707,2026-06-08
TSLA,408.95,2026-06-10,2,Call,437.50,-6.98%,0.39,0.4,0.41,2741,841,3.26,47.51%,56.42%,0.055885,2026-06-08
GOOGL,363.31,2028-06-16,739,Call,590.00,-62.40%,32.25,33.03,34.55,728,224,3.25,32.10%,39.45%,0.32751,2026-06-08
NOK,14.59,2026-06-12,4,Call,16.00,-9.66%,0.15,0.15,0.17,26772,8238,3.25,81.14%,98.39%,0.200062,2026-06-08
RNW,5.95,2026-07-17,39,Call,6.00,-0.84%,0.1,0.4,0.45,1002,309,3.24,58.12%,37.05%,0.509679,2026-06-08
GOOG,361.17,2026-06-12,4,Put,342.50,-5.17%,0.66,0.73,0.76,1917,591,3.24,31.36%,40.07%,-0.097723,2026-06-08
INTC,110.27,2026-06-12,4,Put,106.00,-3.87%,2.63,2.65,2.71,2227,688,3.24,83.82%,99.68%,-0.332283,2026-06-08
RCAT,12.46,2026-06-12,4,Call,13.00,-4.33%,0.32,0.39,0.47,1627,503,3.23,105.87%,117.95%,0.390237,2026-06-08
MRVL,288.85,2026-06-12,4,Call,330.00,-14.25%,3.9,4,4.1,6510,2013,3.23,106.04%,134.21%,0.190762,2026-06-08
MU,949.28,2026-06-12,4,Call,"1,100.00",-15.88%,6.2,6.4,6.5,13558,4213,3.22,101.26%,113.73%,0.120003,2026-06-08
RIVN,16.84,2026-06-12,4,Call,18.00,-6.89%,0.18,0.19,0.19,14871,4618,3.22,67.49%,81.30%,0.231003,2026-06-08
NTLA,13.49,2026-09-18,102,Call,15.00,-11.19%,1.4,2.1,2.75,515,160,3.22,93.34%,91.29%,0.517021,2026-06-08
AAOI,196.64,2026-07-17,39,Call,300.00,-52.56%,12.5,12.9,15,690,214,3.22,147.86%,154.61%,0.282519,2026-06-08
AAPL,301.54,2026-11-20,165,Put,320.00,+6.12%,28.75,27.49,30.2,846,263,3.22,24.39%,25.76%,-0.5869,2026-06-08
NBIS,218,2026-06-12,4,Call,235.00,-7.80%,6,6.06,6.25,674,210,3.21,114.21%,136.03%,0.325125,2026-06-08
ARM,346.39,2026-06-12,4,Put,345.00,-0.40%,14.6,16.14,17.4,838,261,3.21,94.90%,116.08%,-0.461551,2026-06-08
C,133.28,2027-03-19,284,Call,135.00,-1.29%,15.45,16.16,16.65,898,280,3.21,35.79%,34.48%,0.556279,2026-06-08
WFC,80.96,2026-06-12,4,Call,82.00,-1.28%,0.78,0.83,0.84,7088,2211,3.21,33.66%,36.96%,0.379517,2026-06-08
CRDO,222.27,2026-06-12,4,Call,250.00,-12.48%,3,3.5,3.7,978,306,3.2,107.06%,128.47%,0.210669,2026-06-08
EBAY,108.44,2026-07-17,39,Call,145.00,-33.71%,0.03,0.1,0.27,1089,341,3.19,34.69%,43.90%,0.026545,2026-06-08
GOOG,361.17,2026-06-12,4,Put,347.50,-3.78%,1.18,1.2,1.33,1889,593,3.19,31.36%,38.35%,-0.16119,2026-06-08
SCHW,88.08,2026-06-12,4,Put,89.00,+1.04%,1.83,1.74,2.04,1968,617,3.19,31.76%,38.95%,-0.590924,2026-06-08
AMZN,245.22,2026-06-10,2,Call,255.00,-3.99%,0.2,0.22,0.22,2673,839,3.19,32.29%,35.85%,0.073113,2026-06-08
BABA,120.07,2026-06-12,4,Put,110.00,-8.39%,0.16,0.16,0.17,2770,868,3.19,39.70%,53.68%,-0.056161,2026-06-08
MSTR,127.2,2026-06-12,4,Call,122.00,+4.09%,7.65,7.93,8.35,566,178,3.18,78.12%,94.98%,0.682103,2026-06-08
IPSC,2.12,2027-03-19,284,Call,2.50,-17.92%,0.55,0.89,5,802,252,3.18,218.31%,137.76%,0.690105,2026-06-08
NFLX,82.64,2026-06-12,4,Put,82.00,-0.77%,0.88,0.89,0.91,8820,2776,3.18,40.80%,34.91%,-0.405128,2026-06-08
IREN,59.19,2026-06-12,4,Call,61.00,-3.06%,2.15,2.21,2.25,2220,700,3.17,108.93%,120.01%,0.431001,2026-06-08
MSTR,127.2,2026-06-12,4,Call,123.00,+3.30%,7.05,7.4,7.6,973,308,3.16,78.12%,94.07%,0.653322,2026-06-08
INTC,110.27,2026-06-12,4,Put,98.00,-11.13%,0.77,0.79,0.8,2927,926,3.16,83.82%,103.51%,-0.125923,2026-06-08
PLTR,136.47,2026-06-18,10,Call,148.00,-8.45%,1.2,1.22,1.25,3081,975,3.16,49.41%,53.07%,0.192635,2026-06-08
COIN,162.11,2026-06-12,4,Call,180.00,-11.04%,0.89,0.93,0.94,6443,2037,3.16,71.11%,85.35%,0.130816,2026-06-08
